Name,Height,Weight,Season,Age,Team,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Isaiah Thomas,69,185,2011-12,22,SAC,NBA,PG,65,1656,17.6,0.574,0.384,0.324,3,8.4,5.6,25.6,1.6,0.4,13.9,19.8,4.2,0,4.3,0.124,2.4,-1.6,0.8,1.2
Isaiah Thomas,69,185,2012-13,23,SAC,NBA,PG,79,2122,17.5,0.574,0.386,0.345,1.5,7.3,4.4,24.6,1.6,0.1,12.7,23,5.2,-0.1,5,0.114,2.5,-2,0.5,1.3
Isaiah Thomas,69,185,2013-14,24,SAC,NBA,PG,72,2497,20.5,0.574,0.332,0.371,2.1,7.5,4.7,32.2,1.9,0.3,14.3,26.3,6.4,1.3,7.7,0.149,3.9,-0.7,3.2,3.2
Isaiah Thomas,69,185,2014-15,25,TOT,NBA,PG,67,1726,20.6,0.579,0.434,0.437,2.1,7.7,4.9,27.2,1.6,0.2,13.1,27.8,5,1.1,6.1,0.169,4.1,-0.9,3.2,2.3
Isaiah Thomas,69,185,2015-16,26,BOS,NBA,PG,82,2644,21.5,0.562,0.336,0.394,1.8,8,4.9,32.7,1.7,0.3,11.9,29.6,7.2,2.5,9.7,0.177,4.9,-0.6,4.3,4.2
Isaiah Thomas,69,185,2016-17,27,BOS,NBA,PG,76,2569,26.5,0.625,0.439,0.441,1.9,7,4.4,32.5,1.4,0.4,10.7,34,10.9,1.6,12.5,0.234,7.8,-1.1,6.7,5.6
Isaiah Thomas,69,185,2017-18,28,TOT,NBA,PG,32,862,12.6,0.508,0.447,0.311,2.2,6.3,4.2,27.1,0.8,0.3,16.6,28.8,-0.1,0.3,0.2,0.009,-0.9,-3.9,-4.9,-0.6
Isaiah Thomas,69,185,2018-19,29,DEN,NBA,SG,12,181,7,0.437,0.434,0.273,3,4.8,3.9,18.6,1.4,0.5,14,30.4,-0.4,0.1,-0.3,-0.077,-4,-2.5,-6.5,-0.2
Isaiah Thomas,69,185,2019-20,30,WAS,NBA,PG,40,925,11.6,0.531,0.444,0.178,1.3,7,4,23.2,0.7,0.6,14.4,24.1,0.2,-0.1,0,0.001,-0.5,-3.9,-4.4,-0.6
Khyri Thomas,NA,NA,2018-19,22,DET,NBA,SG,26,195,6.2,0.413,0.507,0.159,2.2,9.3,5.6,6,1.8,2.2,5.1,17.2,-0.2,0.2,0,0.005,-4.9,-0.1,-5,-0.2
Khyri Thomas,NA,NA,2019-20,23,DET,NBA,SG,8,61,3.2,0.453,0.824,0.235,1.8,0,0.9,6.7,2.4,0,13.8,15.6,-0.1,0,0,-0.038,-6.1,-1.8,-7.9,-0.1
Lance Thomas,80,240,2011-12,23,NOH,NBA,PF,42,630,10.1,0.541,0.008,0.492,9.4,14.3,11.9,3,0.9,0.9,13.5,13.3,0.7,0.4,1.2,0.088,-3.3,-1,-4.3,-0.4
Lance Thomas,80,240,2012-13,24,NOH,NBA,SF,59,646,10.1,0.565,0,0.557,8,13.3,10.6,4,0.9,0.9,9.6,10.5,1,0.2,1.2,0.087,-2.3,-0.7,-3,-0.2
Lance Thomas,80,240,2013-14,25,NOP,NBA,SF,5,42,0.5,0.279,0,0.444,5.4,14,9.7,9.7,0,0,15.7,13.8,-0.1,0,-0.1,-0.117,-6.5,-3,-9.6,-0.1
Lance Thomas,80,240,2014-15,26,TOT,NBA,PF-SF,62,1490,8,0.456,0.05,0.224,4.8,9.9,7.3,7.4,1.3,0.4,13.2,17,-0.9,0.4,-0.4,-0.014,-3.9,-1.7,-5.6,-1.3
Lance Thomas,80,240,2015-16,27,NYK,NBA,PF,59,1313,10.4,0.557,0.285,0.312,2.9,8,5.4,6.4,0.9,0.4,11.6,16.9,1.2,0.5,1.7,0.062,-1.7,-1.5,-3.2,-0.4
Lance Thomas,80,240,2016-17,28,NYK,NBA,PF,46,968,8.4,0.516,0.348,0.209,3.5,12.3,7.9,5,1.1,0.4,8.6,13.1,0.6,0.4,0.9,0.046,-2.4,-1.1,-3.5,-0.4
Lance Thomas,80,240,2017-18,29,NYK,NBA,PF,73,1353,6.3,0.513,0.464,0.199,3.6,10.7,7.2,4.2,1.1,0.9,12.1,10.7,0.3,0.6,0.9,0.031,-3.2,-0.5,-3.7,-0.6
Lance Thomas,80,240,2018-19,30,NYK,NBA,PF,46,783,6.4,0.482,0.401,0.183,2.7,13.1,7.8,5,1,0.8,10.1,12.9,-0.3,0.3,0.1,0.004,-4.8,-0.9,-5.7,-0.7
Matt Thomas,76,190,2019-20,25,TOR,NBA,SG,33,321,13.6,0.65,0.676,0.09,2.4,13.2,7.9,7.9,1.2,0,9.4,17,0.5,0.4,0.9,0.137,1,0.4,1.4,0.3
Hollis Thompson,80,206,2013-14,22,PHI,NBA,SF,77,1742,9.5,0.57,0.449,0.196,4.4,11.2,7.7,6.1,1.5,0.5,12.9,11.3,1.4,0.6,2,0.055,-2.1,-1,-3.2,-0.5
Hollis Thompson,80,206,2014-15,23,PHI,NBA,SG,71,1776,10.9,0.538,0.529,0.164,3.1,9.3,6,8.4,1.6,1.2,10.2,15.9,1.3,1.3,2.6,0.07,-1.6,-0.3,-1.8,0.1
Hollis Thompson,80,206,2015-16,24,PHI,NBA,SG,77,2154,9.2,0.525,0.576,0.141,2.6,11.4,6.9,7.4,0.8,0.8,9.5,16.2,0.7,0.5,1.2,0.026,-1.6,-1.7,-3.4,-0.7
Hollis Thompson,80,206,2016-17,25,TOT,NBA,SG,40,752,7.9,0.482,0.475,0.145,2.8,13.5,8.1,6.8,1.3,0.6,4.9,13,0.1,0.6,0.7,0.047,-2.9,0.3,-2.6,-0.1
Klay Thompson,78,215,2011-12,21,GSW,NBA,SG,66,1608,14.9,0.545,0.373,0.127,1.7,9.6,5.7,14.2,1.6,1,12,24.7,1.4,0.3,1.7,0.05,0.3,-1.7,-1.4,0.2
Klay Thompson,78,215,2012-13,22,GSW,NBA,SG,82,2936,12.7,0.533,0.437,0.13,1.2,10,5.7,10.1,1.5,1.2,11,21.8,1.7,2.6,4.3,0.07,-0.1,-0.2,-0.3,1.3
Klay Thompson,78,215,2013-14,23,GSW,NBA,SG,81,2868,14.3,0.555,0.425,0.147,1.5,7.9,4.7,10.2,1.3,1,9.2,22.6,3.5,3.2,6.7,0.112,0.9,-0.1,0.8,2
Klay Thompson,78,215,2014-15,24,GSW,NBA,SG,77,2455,20.8,0.591,0.42,0.197,1.2,9.4,5.4,14.6,1.7,1.8,9.5,27.6,5.7,3.1,8.8,0.172,4.5,-0.1,4.4,4
Klay Thompson,78,215,2015-16,25,GSW,NBA,SG,80,2666,18.6,0.597,0.469,0.159,1.5,10.3,6.2,9.8,1.1,1.4,8.5,26.3,5.5,2.6,8,0.144,3.4,-1.6,1.8,2.5
Klay Thompson,78,215,2016-17,26,GSW,NBA,SG,78,2649,17.4,0.592,0.47,0.158,2.2,9.2,5.9,9.3,1.2,1.2,8,26.1,4.2,2.9,7.1,0.129,2.4,-1.6,0.8,1.9
Klay Thompson,78,215,2017-18,27,GSW,NBA,SG,73,2506,16,0.598,0.442,0.083,1.5,10.3,6.2,11.2,1.1,1.1,9.5,23.7,3.1,1.8,4.9,0.094,1.7,-2.1,-0.4,1
Klay Thompson,78,215,2018-19,28,GSW,NBA,SG,78,2652,16.6,0.571,0.427,0.113,1.6,10.1,6,10.5,1.5,1.5,7.2,25.6,2.9,2.3,5.3,0.095,1.1,-1.4,-0.3,1.2
Tristan Thompson,81,238,2011-12,20,CLE,NBA,PF,60,1424,13.3,0.469,0.005,0.434,14.4,16.8,15.5,3.3,1,3.3,13.3,19.2,0.3,0.9,1.1,0.038,-2.4,-2.3,-4.7,-1
Tristan Thompson,81,238,2012-13,21,CLE,NBA,PF,82,2564,16.1,0.516,0.004,0.364,13.2,22.1,17.5,6.9,1.2,2.2,11.7,18.3,3.2,2,5.2,0.098,-0.2,-1.6,-1.8,0.1
Tristan Thompson,81,238,2013-14,22,CLE,NBA,PF,82,2594,14.9,0.528,0.001,0.445,11.4,21.5,16.3,4.5,0.8,1.1,10.6,17.5,3.4,2.3,5.7,0.106,-0.6,-1.5,-2.1,-0.1
Tristan Thompson,81,238,2014-15,23,CLE,NBA,PF,82,2194,15.6,0.58,0,0.508,14.5,19.7,17.2,2.7,0.8,2.2,12.2,14,4.7,2.1,6.8,0.148,0.1,-1.4,-1.2,0.4
Tristan Thompson,81,238,2015-16,24,CLE,NBA,PF,82,2269,15.9,0.611,0,0.576,13.5,23.3,18.4,4,0.9,1.8,10.4,11.7,5.6,3.1,8.7,0.185,0.5,-0.3,0.2,1.2
Tristan Thompson,81,238,2016-17,25,CLE,NBA,C,78,2336,15.3,0.594,0.007,0.487,13.9,19.6,16.9,4.6,0.8,2.9,10.8,11.3,5,2.3,7.3,0.149,0,-0.7,-0.7,0.7
Tristan Thompson,81,238,2017-18,26,CLE,NBA,C,53,1072,13.6,0.569,0,0.336,13.4,23.3,18.4,4.3,0.7,1.3,11.8,12.6,1.8,0.7,2.5,0.113,-1,-1.9,-2.9,-0.2
Tristan Thompson,81,238,2018-19,27,CLE,NBA,C,43,1198,18.4,0.551,0,0.279,15.4,25.7,20.3,11.2,1.2,1.2,12.1,17.7,2.1,0.5,2.6,0.105,1.4,-1.9,-0.5,0.4
Tristan Thompson,81,238,2019-20,28,CLE,NBA,C,57,1721,16.8,0.54,0.041,0.286,14.5,22.9,18.6,10.5,0.9,2.5,14,18.3,2,1.1,3.1,0.085,-0.2,-1.3,-1.5,0.2
Marcus Thornton,76,205,2009-10,22,NOH,NBA,SG,73,1872,17.4,0.55,0.354,0.2,4.4,8.9,6.6,10.3,1.6,0.4,7.3,25.3,3.1,0.9,4,0.103,2.3,-1.4,0.9,1.4
Marcus Thornton,76,205,2010-11,23,TOT,NBA,SG,73,1775,16.5,0.525,0.297,0.228,4,13.3,8.6,13.2,1.9,0.4,9.5,24.9,1.9,1.6,3.5,0.095,1.4,-0.4,1,1.3
Marcus Thornton,76,205,2011-12,24,SAC,NBA,SG,51,1780,17.4,0.544,0.386,0.203,4.9,6.7,5.8,9.4,2,0.5,8.8,23.4,3.7,0.1,3.8,0.103,2.4,-1.4,1.1,1.4
Marcus Thornton,76,205,2012-13,25,SAC,NBA,SG,72,1726,16.3,0.552,0.49,0.163,3.2,9,6,9,1.8,0.2,7.6,23.1,3.1,0.1,3.2,0.089,2.3,-2,0.3,1
Marcus Thornton,76,205,2013-14,26,TOT,NBA,SG,72,1741,12,0.511,0.495,0.175,3.7,9.4,6.6,7.3,1.7,0.5,8.9,19.7,1,1,2,0.055,-0.4,-1.1,-1.5,0.2
Marcus Thornton,76,205,2014-15,27,TOT,NBA,SG,48,721,15,0.514,0.414,0.162,3.4,9.7,6.5,8.2,1.9,0.8,6.8,24.1,0.6,0.7,1.2,0.083,1.6,-0.4,1.2,0.6
Marcus Thornton,76,205,2015-16,28,TOT,NBA,SG,61,1109,14.7,0.511,0.498,0.146,3.8,11.3,7.5,12.9,2.1,0.3,8.1,24.4,1,0.7,1.7,0.074,0.9,-1.4,-0.5,0.4
Marcus Thornton,76,205,2016-17,29,WAS,NBA,SG,33,575,10.4,0.494,0.381,0.129,4.3,10.5,7.5,10.1,1.6,0.4,10.1,18.7,0.1,0.4,0.5,0.042,-1.7,-0.7,-2.4,-0.1
Sindarius Thornwell,77,215,2017-18,23,LAC,NBA,SG,73,1156,8.2,0.519,0.262,0.378,3.2,10,6.7,7.8,2,1.8,16.3,12.1,0.1,0.9,1,0.041,-3.4,1,-2.4,-0.1
Sindarius Thornwell,77,215,2018-19,24,LAC,NBA,SG,64,313,5.2,0.485,0.306,0.694,1.7,12.8,7.5,7.2,2.1,1.8,23.8,11.3,-0.3,0.3,0,0.004,-5.8,1,-4.7,-0.2
Matisse Thybulle,NA,NA,2019-20,22,PHI,NBA,SG,57,1110,9.8,0.53,0.607,0.175,3.5,5.1,4.3,8.3,3.5,3.1,15.1,11.6,0.1,1.8,1.9,0.084,-3,3.1,0.1,0.6
Mike Tobey,84,260,2016-17,22,CHO,NBA,C,2,25,-0.1,0.25,0,0,8.7,4.4,6.6,5.4,0,0,20,9,0,0,0,-0.07,-6.9,-2.7,-9.5,0
Anthony Tolliver,80,240,2008-09,23,SAS,NBA,PF,19,208,7.6,0.375,0.631,0.154,7,16.4,11.7,12.1,1.3,0.4,9.2,17.8,-0.3,0.3,0,0.01,-3.6,-0.3,-3.9,-0.1
Anthony Tolliver,80,240,2009-10,24,TOT,NBA,PF,46,1427,13.6,0.531,0.339,0.298,6.5,18.7,12.5,8.6,1.1,1.7,8.3,16.6,1.7,0.8,2.5,0.084,-0.3,-1.3,-1.6,0.1
Anthony Tolliver,80,240,2010-11,25,MIN,NBA,SF,65,1362,13.3,0.585,0.367,0.419,7.3,17,12,8.9,1,1.6,11.7,13.1,2.6,0.7,3.3,0.115,0.1,0,0,0.7
Anthony Tolliver,80,240,2011-12,26,MIN,NBA,SF,51,882,8.3,0.504,0.555,0.302,6.2,13,9.6,3.8,1,1.5,14.5,12.2,0.3,0.6,0.9,0.049,-2.8,0.1,-2.6,-0.2
Anthony Tolliver,80,240,2012-13,27,ATL,NBA,SF,62,963,8.4,0.531,0.616,0.236,3.7,14.5,9.2,4.8,0.8,1,13.1,13.2,0.3,0.9,1.2,0.059,-2.5,-0.5,-3.1,-0.3
Anthony Tolliver,80,240,2013-14,28,CHA,NBA,PF,64,1298,11,0.605,0.805,0.134,2.9,11.8,7.3,5,0.8,0.9,6.6,12.4,1.9,1.3,3.2,0.117,0.1,-0.1,0,0.6
Anthony Tolliver,80,240,2014-15,29,TOT,NBA,PF,76,1432,11.1,0.569,0.738,0.176,3.7,14.5,9,6.3,0.9,0.9,10.8,14.7,1.8,0.9,2.7,0.092,-0.6,-0.8,-1.4,0.2
Anthony Tolliver,80,240,2015-16,30,DET,NBA,PF,72,1341,10.2,0.543,0.819,0.142,3.1,16.1,9.3,5.6,1,0.9,7.4,12.4,1.5,1.3,2.8,0.1,-0.1,0.5,0.4,0.8
Anthony Tolliver,80,240,2016-17,31,SAC,NBA,PF,65,1477,11.1,0.595,0.655,0.234,4,14.4,9.3,7.7,1.2,1.2,12.6,13.6,1.5,0.8,2.3,0.075,-0.1,-0.8,-1,0.4
Anthony Tolliver,80,240,2017-18,32,DET,NBA,PF,79,1757,13.9,0.663,0.773,0.282,3.1,12.3,7.6,7.5,0.9,1.1,9.9,14.8,3.8,1.5,5.3,0.146,1.2,-0.3,0.9,1.3
Anthony Tolliver,80,240,2018-19,33,MIN,NBA,PF,65,1079,8.6,0.571,0.83,0.232,1.5,16.2,8.8,5.5,0.8,1.7,11.2,12.5,0.6,0.5,1.2,0.052,-1.7,-0.7,-2.4,-0.1
Anthony Tolliver,80,240,2019-20,34,TOT,NBA,PF,47,732,6.6,0.497,0.781,0.161,4.3,14.5,9.5,5.7,1,1.3,15.3,11.4,-0.1,0.4,0.3,0.018,-3.1,-0.7,-3.8,-0.3
Juan Toscano-Anderson,78,215,2019-20,26,GSW,NBA,SF,13,272,9.4,0.529,0.365,0.079,3.5,17.8,10.4,13.8,2.3,1.7,19.7,12.7,-0.1,0.2,0.2,0.03,-3.9,0.4,-3.5,-0.1
Axel Toupane,79,197,2015-16,23,DEN,NBA,SF,21,305,7.1,0.49,0.571,0.243,2.9,8.5,5.6,7,1.2,1.6,7.2,12,0.2,0.1,0.3,0.049,-3.6,-1,-4.7,-0.2
Axel Toupane,79,197,2016-17,24,TOT,NBA,SF,4,47,6.2,0.611,0.444,0,0,2.3,1.1,0,1,1.7,0,8.5,0,0,0.1,0.061,-5.5,-0.7,-6.2,-0.1
Karl-Anthony Towns,83,248,2015-16,20,MIN,NBA,C,82,2627,22.5,0.59,0.076,0.239,10.3,27.5,19,11.3,1.1,4.3,12.6,24.9,5.5,2.8,8.3,0.151,2.5,-0.4,2.2,2.7
Karl-Anthony Towns,83,248,2016-17,21,MIN,NBA,C,82,3030,25.9,0.618,0.186,0.289,11.2,27.8,19.4,13.2,0.9,2.9,11.3,27.5,9.9,2.8,12.7,0.201,5.5,-0.7,4.7,5.2
Karl-Anthony Towns,83,248,2017-18,22,MIN,NBA,C,82,2918,24.9,0.646,0.243,0.343,9.3,30.9,20,10.8,1.1,3.5,10.5,22.9,10.6,3.4,14,0.23,4.9,0.2,5.1,5.2
Karl-Anthony Towns,83,248,2018-19,23,MIN,NBA,C,77,2545,26.3,0.622,0.27,0.342,10.9,29.3,20,17.2,1.3,4.2,13.7,28.9,7.2,3.2,10.4,0.197,5.4,0.6,6,5.1
Karl-Anthony Towns,83,248,2019-20,24,MIN,NBA,C,35,1187,26.5,0.642,0.445,0.363,8.1,26.1,16.8,22.8,1.3,2.9,13.2,28.8,3.8,1.3,5.1,0.205,7,0.8,7.8,2.9
Gary Trent,77,209,2018-19,20,POR,NBA,SG,15,111,3.6,0.377,0.42,0.14,1,9.4,5.3,6.2,0.4,1.4,7,21.7,-0.3,0.1,-0.2,-0.092,-6.6,-4.2,-10.8,-0.2
Gary Trent,77,209,2019-20,21,POR,NBA,SG,53,1059,11.8,0.555,0.574,0.103,2,6.6,4.3,6.5,1.8,1,4.9,15.4,1.2,0.4,1.6,0.071,-0.5,-0.6,-1.1,0.3
Allonzo Trier,76,200,2018-19,23,NYK,NBA,SG,64,1459,12.2,0.564,0.255,0.431,2.2,12.2,7.1,12.9,0.9,0.8,15.8,21.5,0.4,0.5,0.9,0.03,-1.6,-1.5,-3.1,-0.4
Allonzo Trier,76,200,2019-20,24,NYK,NBA,PG,24,291,14.5,0.62,0.5,0.406,2.1,8.7,5.3,14.8,0.5,1.3,15,21.4,0.5,0.1,0.5,0.087,1,-1.5,-0.5,0.1
P.J. Tucker,77,245,2006-07,21,TOR,NBA,SF,17,83,12.8,0.533,0,0.636,15.4,17.2,16.3,5.7,1.2,0,17.6,19.1,0.1,0.1,0.1,0.085,-2,-1,-3,0
P.J. Tucker,77,245,2012-13,27,PHO,NBA,SG,79,1910,11.6,0.525,0.158,0.194,7.7,13.3,10.4,8.6,1.7,0.7,12.2,12.8,1.8,1.2,2.9,0.074,-1.3,-0.1,-1.5,0.2
P.J. Tucker,77,245,2013-14,28,PHO,NBA,SF,81,2490,13.3,0.54,0.311,0.327,7.3,16.6,11.9,8.1,2.2,0.7,12.7,14.2,3.3,2.8,6.1,0.117,0.1,0.9,1,1.9
P.J. Tucker,77,245,2014-15,29,PHO,NBA,SF,78,2383,12.5,0.541,0.423,0.24,5.2,18,11.5,7.4,2.2,0.7,12.7,13.9,2.2,2.7,4.9,0.098,-0.7,1,0.4,1.4
P.J. Tucker,77,245,2015-16,30,PHO,NBA,SF,82,2540,10.8,0.506,0.354,0.244,6.9,15.2,10.9,10.2,2,0.6,14.7,12.7,1.5,1.9,3.5,0.066,-1.5,0.4,-1.2,0.5
P.J. Tucker,77,245,2016-17,31,TOT,NBA,SF,81,2236,10.5,0.516,0.407,0.193,5.6,17.7,11.6,6,2.5,0.7,11.2,11.2,1.4,2.2,3.6,0.078,-1.5,1.2,-0.3,1
P.J. Tucker,77,245,2017-18,32,HOU,NBA,PF,82,2281,8.3,0.537,0.703,0.136,4.6,17.8,11.3,4.6,1.7,1,13.7,10.5,1,3,3.9,0.082,-1.9,0.8,-1.1,0.5
P.J. Tucker,77,245,2018-19,33,HOU,NBA,PF,82,2802,9.2,0.547,0.74,0.113,4.7,14.4,9.5,4.6,2.3,1.2,10.3,9.5,2,3,5,0.086,-1.6,1,-0.6,1
P.J. Tucker,77,245,2019-20,34,HOU,NBA,PF,64,2203,8.7,0.58,0.687,0.118,4.8,16.2,10.5,5.9,1.5,1.2,14.6,8.6,1.8,2.2,3.9,0.086,-2.2,0.6,-1.6,0.2
Rayjon Tucker,77,210,2019-20,22,UTA,NBA,SG,14,78,4.5,0.448,0.316,0.263,2.9,14.8,9.1,3.5,0.6,0,12.4,13.6,-0.1,0.1,0,-0.009,-6.7,-1.2,-7.9,-0.1
Evan Turner,78,220,2010-11,22,PHI,NBA,SG,78,1797,10.8,0.484,0.083,0.236,2.7,16.9,9.8,13.4,1.4,0.6,12,17,0,2.2,2.3,0.06,-2.6,0.4,-2.2,-0.1
Evan Turner,78,220,2011-12,23,PHI,NBA,SF,65,1713,12.6,0.478,0.083,0.183,1.7,22.8,12.2,16.9,1.2,0.9,14.1,20.3,-0.6,3,2.4,0.068,-2.2,1,-1.3,0.3
Evan Turner,78,220,2012-13,24,PHI,NBA,SF,82,2892,12.1,0.478,0.151,0.198,2.1,18.5,10.1,19.7,1.3,0.5,14,21.2,-0.7,2.9,2.1,0.035,-2.2,-0.2,-2.3,-0.3
Evan Turner,78,220,2013-14,25,TOT,NBA,SF,81,2457,12.4,0.498,0.153,0.257,2.7,15.7,9,17.8,1.3,0.2,14.3,23.2,-0.5,1.8,1.4,0.027,-2.1,-1.2,-3.3,-0.8
Evan Turner,78,220,2014-15,26,BOS,NBA,SG,82,2260,12.8,0.482,0.16,0.189,1.9,18.5,10.1,30,1.8,0.7,19.7,19.5,-0.3,2.8,2.5,0.054,-1.8,0.8,-1,0.6
Evan Turner,78,220,2015-16,27,BOS,NBA,SG,81,2271,13.6,0.513,0.11,0.238,2.3,16.5,9.3,23.9,1.7,1,16.9,18.8,1,3,4,0.085,-0.9,0.9,0,1.1
Evan Turner,78,220,2016-17,28,POR,NBA,SF,65,1658,11.4,0.491,0.214,0.187,2.4,14.2,8.3,18.4,1.6,1.2,14.3,18.5,0,1.2,1.2,0.035,-2.3,-0.1,-2.5,-0.2
Evan Turner,78,220,2017-18,29,POR,NBA,SF,79,2034,9.9,0.52,0.229,0.185,1.6,11.4,6.5,12.4,1.1,1.2,13.7,15.6,0.5,2.1,2.6,0.061,-2.9,0.4,-2.5,-0.3
Evan Turner,78,220,2018-19,30,POR,NBA,PG,73,1605,11.6,0.504,0.117,0.239,2.5,18.9,10.9,23.6,1,0.9,18.9,15.9,0.5,1.5,2,0.06,-1.8,0.5,-1.3,0.3
Evan Turner,78,220,2019-20,31,ATL,NBA,PG,19,251,6.8,0.424,0.075,0.209,3.4,13,8.2,20.6,1.7,2.7,26.2,16.4,-0.5,0.1,-0.3,-0.064,-4.9,-0.7,-5.6,-0.2
Myles Turner,83,250,2015-16,19,IND,NBA,C,60,1367,15.4,0.531,0.026,0.228,5.5,21,13.3,5,0.9,5.1,10.3,20.9,0.8,2.3,3.1,0.109,-2.2,0.6,-1.6,0.1
Myles Turner,83,250,2016-17,20,IND,NBA,C,81,2541,18.5,0.585,0.132,0.349,6.2,19.6,13,6.6,1.5,5.9,9.5,19.5,4.3,3.7,8,0.151,-0.1,1.1,1.1,2
Myles Turner,83,250,2017-18,21,IND,NBA,C,65,1836,16.6,0.567,0.246,0.322,5.8,19.8,12.8,7,1,5.7,11.6,20,2.2,2.5,4.7,0.122,-0.6,0.4,-0.2,0.8
Myles Turner,83,250,2018-19,22,IND,NBA,C,74,2119,18,0.567,0.251,0.258,5.4,22,13.9,8,1.4,8.4,10.3,20,1.9,4.4,6.3,0.144,0,2.4,2.5,2.4
Myles Turner,83,250,2019-20,23,IND,NBA,C,55,1628,14.7,0.561,0.443,0.279,4.8,19.5,12.2,5.1,1.3,6.5,10.5,17.5,1,2.8,3.7,0.111,-0.9,1.1,0.2,0.9
Ekpe Udoh,82,245,2010-11,23,GSW,NBA,C,58,1030,9.7,0.472,0,0.288,8.6,11.4,10,5.4,1.1,6.4,16.1,12.8,0,0.7,0.7,0.032,-4.4,0.6,-3.8,-0.5
Ekpe Udoh,82,245,2011-12,24,TOT,NBA,C,61,1290,12.5,0.493,0.007,0.386,8.6,13.5,11,6.4,1.6,6,13.3,14,0.9,1.2,2.1,0.077,-2.9,1.3,-1.5,0.2
Ekpe Udoh,82,245,2012-13,25,MIL,NBA,C,76,1312,12,0.503,0.004,0.442,8.9,11.7,10.3,4.7,1.5,4.7,11.8,12.1,1.1,1.5,2.7,0.098,-2.8,1.1,-1.7,0.1
Ekpe Udoh,82,245,2013-14,26,MIL,NBA,PF,42,804,7.6,0.44,0,0.329,8.4,12.8,10.5,5.7,1,4.4,18.8,11.4,-0.4,0.4,0,0,-4.8,-0.1,-4.8,-0.6
Ekpe Udoh,82,245,2014-15,27,LAC,NBA,PF,33,128,11.6,0.519,0,0.375,6.3,16.4,11.4,8.5,3.2,4.5,20,12.3,0,0.2,0.3,0.101,-3.9,2.7,-1.2,0
Ekpe Udoh,82,245,2017-18,30,UTA,NBA,C,63,810,15.2,0.56,0.008,0.467,9.6,11.4,10.5,9.1,2.7,7.7,12.1,9.1,1.3,1.8,3.2,0.187,-1.3,4.4,3.1,1.1
Ekpe Udoh,82,245,2018-19,31,UTA,NBA,C,51,320,20.9,0.698,0,0.417,9.3,20.9,15.2,12.8,1.5,7.7,13.2,13.1,0.9,0.7,1.6,0.238,0.8,3.9,4.7,0.5
Tyler Ulis,70,160,2016-17,21,PHO,NBA,PG,61,1123,13,0.474,0.181,0.162,1.9,7.5,4.6,30.5,2,0.4,14.1,20.3,0.3,0.4,0.7,0.029,-0.9,-1.4,-2.4,-0.1
Tyler Ulis,70,160,2017-18,22,PHO,NBA,PG,71,1658,10.1,0.465,0.265,0.183,1.5,6.8,4.1,28,2,0.3,17.6,18.5,-0.7,0.5,-0.2,-0.006,-3,-1.4,-4.4,-1
Tyler Ulis,70,160,2018-19,23,CHI,NBA,PG,1,1,0,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,-0.015,-7.7,-2.7,-10.4,0
Jarrod Uthoff,81,221,2016-17,23,DAL,NBA,PF,9,115,13.9,0.487,0.237,0.184,7.7,14.9,11.1,12.8,0.9,3.1,6.8,18.1,0.1,0.1,0.2,0.083,-1.6,-0.7,-2.2,0
Jarrod Uthoff,81,221,2019-20,26,MEM,NBA,SF,4,14,-0.1,0.254,0.571,0.286,7.6,0,3.7,0,3.3,0,0,23.4,-0.1,0,0,-0.167,-11,-2.5,-13.5,0
Jonas Valanciunas,NA,NA,2012-13,20,TOR,NBA,C,62,1482,15.6,0.619,0,0.505,9.6,20.5,14.9,5,0.6,4.2,17.4,16.9,2.5,1.5,3.9,0.127,-1.1,0,-1.2,0.3
Jonas Valanciunas,NA,NA,2013-14,21,TOR,NBA,C,81,2282,16.1,0.579,0.001,0.385,11.5,25.1,18.2,4.2,0.5,2.5,14.7,18.5,3.5,3.2,6.7,0.141,-0.6,-0.7,-1.3,0.4
Jonas Valanciunas,NA,NA,2014-15,22,TOR,NBA,C,80,2096,20.6,0.623,0.002,0.423,11.8,26.3,19.1,3.1,0.8,3.6,12.4,19.1,5.8,2.4,8.2,0.189,1.4,-0.9,0.5,1.3
Jonas Valanciunas,NA,NA,2015-16,23,TOR,NBA,C,60,1557,22.6,0.61,0,0.397,13.8,26.3,20.1,4.8,0.8,4.2,11.9,20.9,4.5,2.4,6.9,0.211,2.1,-0.5,1.7,1.4
Jonas Valanciunas,NA,NA,2016-17,24,TOR,NBA,C,80,2066,20.1,0.601,0.003,0.309,12.4,29.1,20.8,4.4,0.9,2.6,11.7,19.5,4.9,3,7.9,0.183,1.1,-0.8,0.3,1.2
Jonas Valanciunas,NA,NA,2017-18,25,TOR,NBA,C,77,1727,22.5,0.628,0.108,0.307,12.1,30.3,21.4,7.5,0.8,3.2,12.9,22.7,4.6,3,7.6,0.21,2.4,0,2.4,1.9
Jonas Valanciunas,NA,NA,2018-19,26,TOT,NBA,C,49,1091,24.4,0.616,0.089,0.344,10.7,31.4,21.1,12,0.8,4.4,12.7,28.5,2.2,1.9,4.2,0.183,2.2,0.4,2.6,1.3
